time,z_normalized
0.05,0.16805432725573133
0.05,0.13848501372386357
0.05,0.11026288416508923
0.05,0.08375910151077037
0.05,0.05917070287261761
0.05,0.0365343463179264
0.05,0.015717146352751454
0.05,-0.003610819628562467
0.05,-0.02199942263544008
0.05,-0.04010850787919329
0.05,-0.05900115931137839
0.05,-0.07941053827789557
0.05,-0.10157492221616382
0.05,-0.12524228691352846
0.05,-0.14969780005773659
0.05,-0.17373174542805192
0.05,-0.19572200354666813
0.05,-0.21378526620630256
0.05,-0.22607488326696712
0.05,-0.23118410139621437
0.05,-0.2285172270004997
0.05,-0.2200079731296366
0.05,-0.21054102725069102
0.05,-0.2032185783085051
0.05,-0.19926408929905215
0.05,-0.19895707798545614
0.05,-0.20228837985089343
0.05,-0.2089647303570038
0.05,-0.2184729165616568
0.05,-0.23072587555502622
0.05,-0.2463055541554211
0.05,-0.2656839249792655
0.05,-0.2891496703065074
0.05,-0.3168677514399747
0.05,-0.3488885732221986
0.05,-0.3850334275751146
0.05,-0.4244316854004667
0.05,-0.4653283417265034
0.05,-0.5053956092799898
0.05,-0.5421361572264509
0.05,-0.5732038692590031
0.05,-0.5967246016871879
0.05,-0.6114932205486798
0.05,-0.6170973225864098
0.05,-0.6155805950520777
0.05,-0.6107142366186602
0.05,-0.6046977313238606
0.05,-0.5985666695687637
0.05,-0.5925959868580829
0.05,-0.5866527976978733
0.05,-0.5803934327072441
0.05,-0.5733917418538901
0.05,-0.565290308981685
0.05,-0.5557271356760897
0.05,-0.5445006025669813
0.05,-0.5315603048118299
0.05,-0.5169703940284007
0.05,-0.5008820847442872
0.05,-0.4834878318127871
0.05,-0.464925102986258
0.05,-0.44511599987169703
0.05,-0.42403761117704486
0.05,-0.40172659496959673
0.05,-0.3782516851255313
0.05,-0.3536816155210257
0.05,-0.32808053777384727
0.05,-0.30148969220970256
0.05,-0.27382201591876576
0.05,-0.24483006694679543
0.05,-0.21444052915920164
0.05,-0.18278170579151676
0.05,-0.15014686138210076
0.05,-0.11697131048008313
0.05,-0.0837911773196538
0.05,-0.0511929909775336
0.05,-0.01973120472155898
0.05,0.010163449157551963
0.05,0.03831226258173581
0.05,0.06511389203282714
0.05,0.09092117140854006
0.05,0.11593113782058628
0.05,0.14022168966196658
0.05,0.16379740919109365
0.05,0.18660330930702518
0.05,0.2085431625831109
0.05,0.23007977711895067
0.05,0.25318352403165423
0.05,0.27824847754464277
0.05,0.30462853922184063
0.05,0.33159054771734775
0.05,0.3585021513703244
0.05,0.38475390981198965
0.05,0.40985093913386117
0.05,0.4334174941461646
0.05,0.45513281676006834
0.05,0.4747494650213302
0.05,0.49204749052618024
0.05,0.5068756787470274
0.05,0.5190965619315133
0.05,0.528609330394578
0.05,0.5352994276759244
0.05,0.5390568795736663
0.05,0.5397488005938607
0.05,0.5365320551887203
0.05,0.5280961174524477
0.05,0.5134695486017238
0.05,0.49207040181824024
0.05,0.46368789321504966
0.05,0.4284549082860978
0.05,0.38684800190621926
0.05,0.33966906929749396
0.05,0.2880728395797154
0.05,0.23354854673674486
0.05,0.17791076509968695
0.05,0.12321234643706469
0.05,0.0717581667300542
0.05,0.025848519701420214
0.05,-0.012569134823789185
0.05,-0.042211764490246884
0.05,-0.06268529507453047
0.05,-0.07457625565336146
0.05,-0.07936471569377679
0.05,-0.07918600761571348
0.05,-0.07672991710694566
0.05,-0.07479620405713172
0.05,-0.07528650570720286
0.05,-0.08006580123079465
0.05,-0.09053626170194229
0.05,-0.10756851621890406
0.05,-0.13150623416256946
0.05,-0.1621248848707575
0.05,-0.19861799086297716
0.05,-0.23960171009883946
0.05,-0.2831102537196485
0.05,-0.3267333538007544
0.05,-0.36783162949691417
0.05,-0.40385276287270977
0.05,-0.4327072440923233
0.05,-0.4530845472499575
0.05,-0.4646822432904283
0.05,-0.4682151645259883
0.05,-0.4666480321491251
0.05,-0.46422401744924013
0.05,-0.462881415734559
0.05,-0.46319759156497864
0.05,-0.4651725449404994
0.05,-0.46913161620836463
0.05,-0.4759500167252432
0.05,-0.48622344008468044
0.05,-0.5001397588815624
0.05,-0.5174790247121195
0.05,-0.5375951391402771
0.05,-0.5594204359560653
0.05,-0.5815527440854502
0.05,-0.6023378682417415
0.05,-0.6200391324868377
0.05,-0.6330710754102267
0.05,-0.6400315259378737
0.05,-0.64019190498229
0.05,-0.6337996544977161
0.05,-0.6235308133966906
0.05,-0.6110624882579627
0.05,-0.597521914650855
0.05,-0.5837338990895055
0.05,-0.5704682609871103
0.05,-0.5580778342413841
0.05,-0.5467550737056266
0.05,-0.5365412197055444
0.05,-0.5273721206233708
0.05,-0.5191194732235731
0.05,-0.5116366452369715
0.05,-0.5047724221359742
0.05,-0.49838017165140003
0.05,-0.4923453373229534
0.05,-0.4865396159151001
0.05,-0.48080262838342536
0.05,-0.47457992146009087
0.05,-0.46727121929314075
0.05,-0.4585191057264484
0.05,-0.4481723662324212
0.05,-0.4362584943615313
0.05,-0.42289204657407464
0.05,-0.4079493018929313
0.05,-0.39145775386857184
0.05,-0.37359152832064824
0.05,-0.3545614091361069
0.05,-0.3346148382691896
0.05,-0.3139534350900186
0.05,-0.2926917560588914
0.05,-0.2705640301879184
0.05,-0.24684626064802329
0.05,-0.22107105708119335
0.05,-0.19300930656683468
0.05,-0.1626610091049474
0.05,-0.13019112599835947
0.05,-0.09590666856066687
0.05,-0.06020629327370319
0.05,-0.023548225978656134
0.05,0.01358181393281499
0.05,0.050707271585873626
0.05,0.08738366791456831
0.05,0.12321692869547651
0.05,0.15785880228929616
0.05,0.19101602415766616
0.05,0.22242740557110974
0.05,0.2520058836198005
0.05,0.28025092447063416
0.05,0.3073458184600859
0.05,0.3330293768586783
0.05,0.35679755124110457
0.05,0.37804090123858414
0.05,0.396237049392163
0.05,0.41108356664665724
0.05,0.42297910948389994
0.05,0.4326980795754991
0.05,0.4408407527734117
0.05,0.4478149500762947
0.05,0.45381770859585835
0.05,0.4588169525232204
0.05,0.4625652399041389
0.05,0.4646135094142496
0.05,0.464801382009137
0.051,0.463765791608052
0.05,0.4610805881786897
0.05,0.4564754184747495
0.05,0.4498036502270508
0.05,0.44120275118795016
0.05,0.4309843149294561
0.05,0.4195561624502251
0.05,0.40734902604097445
0.05,0.3947523976667138
0.05,0.38206870638262735
0.05,0.36947666026677917
0.05,0.35698542383599174
0.05,0.3444483648210859
0.05,0.33157221868370024
0.05,0.317921670874707
0.05,0.30307057136180116
0.05,0.28652861849491096
0.05,0.2679063203090273
0.05,0.24695623484990792
0.05,0.22355922339884415
0.05,0.1977794375736024
0.05,0.169836825777953
0.05,0.1400109057750203
0.05,0.10900276310182222
0.05,0.07731644618366595
0.05,0.04557514216456715
0.05,0.014388291413305554
0.05,-0.015703399577516097
0.05,-0.044296692067652854
0.05,-0.07114414410286263
0.05,-0.09617243954855592
0.05,-0.11951446389867737
0.05,-0.14145431717476298
0.05,-0.16243647844276532
0.05,-0.18292375580228482
0.05,-0.20342477993704
0.05,-0.22438861217139472
0.05,-0.24616808640306476
0.05,-0.26899231555264347
0.05,-0.2930445899566062
0.05,-0.3184944531761925
0.05,-0.3455297778062896
0.05,-0.3744025880595513
0.05,-0.40526409846356903
0.05,-0.43837549774782025
0.05,-0.47392924076560405
0.05,-0.5120169726851576
0.05,-0.5526478580233056
0.05,-0.5956752645108669
0.05,-0.6408150921263056
0.05,-0.6875862037363736
0.05,-0.7353333363881722
0.05,-0.7832225190507394
0.05,-0.830250237131873
0.05,-0.8750647244000679
0.05,-0.915910975883574
0.05,-0.9507361398138687
0.05,-0.9774598708719581
0.05,-0.9942767592435606
0.05,-1.0
0.05,-0.9946891625006301
0.05,-0.982738632562445
0.05,-0.9681762153294876
0.05,-0.9526835996389179
0.05,-0.9367006822982777
0.05,-0.9200533374879143
0.05,-0.9023383264675828
0.05,-0.8831203346881547
0.05,-0.8620694395439736
0.05,-0.8389977684401535
0.05,-0.8139007391182821
0.05,-0.7869433128811867
0.05,-0.7584095897504046
0.05,-0.72865240362365
0.061,-0.698074993241169
0.05,-0.6603355129609181
0.05,-0.629263218669954
0.05,-0.5984521131084668
0.05,-0.5678884495012215
0.05,-0.5375309875225107
0.05,-0.5074759545989835
0.05,-0.4778195781572906
0.05,-0.4486214275567859
0.05,-0.419876920539057
0.05,-0.3915631458120452
0.05,-0.3632402065682093
0.05,-0.33471106569583897
0.059,-0.30559081348833583
0.05,-0.2703028414584411
0.05,-0.2395467229978967
0.05,-0.20782833027085768
0.05,-0.17504227133384953
0.05,-0.1412710268382874
0.05,-0.10664290001970411
0.05,-0.07139616831551632
0.05,-0.035659134961256944
0.05,0.0004398968075403076
0.05,0.036781788272167715
0.05,0.07323823619709202
0.05,0.10969926638042815
0.05,0.1460319933282317
0.05,0.18224099929891446
0.05,0.21870661174066242
0.05,0.25516764192399854
0.05,0.29155993823115645
0.05,0.3276085651574232
0.05,0.3630019291307913
0.05,0.3974421833544879
0.05,0.4306498100653884
0.05,0.46242777215178266
0.05,0.4928722970403192
0.05,0.5220292073151169
0.05,0.5497885287742912
0.05,0.5759486420477196
0.05,0.6003125100236901
0.05,0.6227060068825518
0.05,0.6428908551868875
0.05,0.660550879106276
0.05,0.6753653205518872
0.05,0.6871188133783614
0.05,0.6957472059679333
0.05,0.701213840253307
0.05,0.7035370452681304
0.05,0.7027488968212874
0.05,0.6982720303528798
0.05,0.6889792102935852
0.05,0.6739173268937326
0.05,0.6523715478410688
0.05,0.6238744827775813
0.05,0.5881328671649106
0.05,0.5452062703624103
0.05,0.4952413246392613
0.05,0.4386458509941207
0.05,0.37603845431259253
0.05,0.3082393588504029
0.05,0.23627957275022582
0.05,0.16130007835661875
0.05,0.08455183221602569
0.05,0.007308702166949788
0.05,-0.06918751976098936
0.05,-0.1436033963699349
0.05,-0.2140006323516611
0.05,-0.2779323017142231
0.05,-0.333024794600267
0.05,-0.3775322705548658
0.05,-0.41075364404100223
0.05,-0.4331975457423949
0.05,-0.44647693062002525
0.05,-0.45299748434013176
0.05,-0.45554980227554953
0.05,-0.4568924039902307
0.05,-0.45934849449899906
0.05,-0.4646043448974261
0.05,-0.47366805203612683
0.05,-0.4869932594978764
0.05,-0.5046074608331463
0.05,-0.526208226986753
0.05,-0.5511906998483276
0.05,-0.5787484019373792
0.05,-0.6075708073481098
0.05,-0.6362786562985434
0.05,-0.6632085889851671
0.05,-0.6866101826946431
0.05,-0.7048246598818697
0.05,-0.716536912382637
0.05,-0.7208808933570999
0.05,-0.7180719689506172
0.05,-0.7108640764687286
0.05,-0.7019103435319132
0.05,-0.6928099783259178
0.05,-0.6843877873648809
0.05,-0.6769461997039863
0.05,-0.6705127088937055
0.05,-0.6649361004064465
0.05,-0.6599689322879674
0.05,-0.6553225222583201
0.05,-0.6507173525543799
0.05,-0.6458876521882575
0.05,-0.6406318017898305
0.05,-0.6347940045730942
0.05,-0.6282734508529877
0.05,-0.6210334825622157
0.05,-0.6130740997007789
0.05,-0.6043448974261454
0.05,-0.5943097515041265
0.05,-0.5825791699697112
0.05,-0.5691714818565481
0.05,-0.5544211920287032
0.05,-0.5388094376194255
0.05,-0.5227348751105472
0.05,-0.5064220351642514
0.05,-0.4898388419716544
0.05,-0.4727607648705745
0.05,-0.4548899570642386
0.05,-0.43590107820540425
0.05,-0.4155466863398294
0.05,-0.3937213895240411
0.05,-0.3704618458253336
0.05,-0.34580929556941453
0.05,-0.31993328231752294
0.05,-0.2930995770575485
0.05,-0.2656014443278515
0.05,-0.23773673092520387
0.05,-0.2097987013879662
0.05,-0.18205770896243945
0.05,-0.15444501977244496
0.05,-0.12745551772646668
0.05,-0.10087383667914596
0.05,-0.0747137234057178
0.05,-0.04894768435571184
0.05,-0.023543643720243868
0.05,0.0015213097927442298
0.05,0.02627008747531301
0.05,0.05068894255222611
0.05,0.0747641282482483
0.05,0.09842691068720111
0.05,0.12170936567796797
0.051,0.1449597448598514
0.05,0.16823761759220646
0.05,0.1918591597054522
0.05,0.21568690344723307
0.05,0.23946424234648278
0.05,0.26289791186484157
0.05,0.28574963456489155
0.05,0.30784986688539284
0.05,0.329120710433344
0.05,0.34943844423162385
0.05,0.36878932150499666
0.05,0.38711835515252013
0.05,0.4043659758148397
0.05,0.4204451205821298
0.051,0.435442852364216
0.057,0.450477242213597
0.05,0.4620520269620083
0.05,0.47190846480596393
0.05,0.4799182525099319
0.052,0.4860997191075589
0.05,0.4899442339151272
0.05,0.4916305050106997
0.05,0.4906590662273804
0.05,0.48580187231078686
0.05,0.47602791511824494
0.05,0.46065902040479667
0.05,0.43936068330637434
0.05,0.41210082801409453
0.05,0.3789802642130198
0.05,0.34079630486681656
0.05,0.29819046615314826
0.05,0.2521983384730997
0.05,0.20406171385629102
0.05,0.15514610530946293
0.05,0.10683535487300277
0.05,0.06040791264382528
0.05,0.016871875472545206
0.05,-0.023085417879056158
0.051,-0.05939981579321196
0.05,-0.09234167151622341
0.05,-0.12136569629707716
0.05,-0.14780990959204154
0.05,-0.17259076308349341
0.05,-0.19662929071222046
0.05,-0.22077779254283258
0.05,-0.24572818959552423
0.05,-0.2719295431946589
0.05,-0.2996018017440074
0.05,-0.3286441555585088
0.05,-0.35877250461662535
0.05,-0.3894553069425798
0.05,-0.4199364898984116
0.05,-0.44923086792556566
0.05,-0.4762249522299563
0.05,-0.4997227733660812
0.05,-0.5186337538319138
0.05,-0.5321422516301386
0.05,-0.5398633570541581
0.05,-0.5419437023731518
0.05,-0.5391806005507879
0.05,-0.5338331049841227
0.05,-0.5275141706341389
0.05,-0.5210852620822699
0.05,-0.5150183519449398
0.05,-0.5096067047605084
0.05,-0.5049877882813323
0.05,-0.5011707670242356
0.05,-0.4980181732368616
0.05,-0.495392539166854
0.05,-0.4931838906123275
0.05,-0.4913418227307512
0.05,-0.48994423391512776
0.05,-0.48922023708605056
0.05,-0.4894035274225256
0.05,-0.490659066227381
0.05,-0.49306933415203014
0.05,-0.49659309087076653
0.05,-0.5010424637887029
0.05,-0.5060966948170078
0.05,-0.5113158871481401
0.05,-0.5161914100983812
0.05,-0.5202375442760723
0.05,-0.523353479996151
0.05,-0.5255758753259132
0.05,-0.526739768962531
0.056,-0.5262815431213429
0.099,-0.5229090009301987
0.057,-0.5119528210673916
0.062,-0.49637772472540853
0.062,-0.4774621620011641
0.05,-0.4582120944128524
0.05,-0.4394614929914359
0.087,-0.4147997782186932
0.068,-0.4009980158821077
0.06,-0.3675658585090251
0.102,-0.33238786068101556
0.056,-0.2916103430736876
0.054,-0.2604738971649567
0.076,-0.2499576141096903
0.053,-0.2073013705534913
0.05,-0.16906700636475702
0.07,-0.122222578620099
0.062,-0.07410428303693795
0.054,-0.03786320125737164
0.058,-0.0015992081857463258
0.065,0.03683219311469821
0.06,0.06773952610283485
0.052,0.09619993309902708
0.057,0.11261358273038424
0.067,0.14658644659606912
0.058,0.15850490072537138
0.088,0.17264116792602402
0.068,0.18656665123972993
0.057,0.21777641328305064
0.054,0.24019740369238352
0.058,0.263928920007515
0.054,0.28383883280713706
0.06,0.3012605792891081
0.057,0.31836156768224755
0.051,0.3326765429609635
0.067,0.3472802005196278
0.065,0.3631898017256783
0.066,0.3760567833462396
0.056,0.38846553912561355
0.073,0.39875270926028605
0.061,0.41084528920923935
0.057,0.4182502188028392
0.056,0.4250777838365418
0.05,0.4297654341918955
0.054,0.4319878295216577
0.053,0.4312042633332265
0.051,0.42669532105593544
0.055,0.4185893059253183
0.05,0.4050258210261506
0.05,0.3882685020139025
0.05,0.36724968267860514
0.05,0.34215723561514544
0.05,0.31342189311424007
0.05,0.2817768165217909
0.05,0.2483034188230009
0.05,0.21437179528302308
0.05,0.18159490086283903
0.05,0.1515536147145482
0.05,0.12579674018136533
0.05,0.10527738701296308
0.05,0.09044461653370472
0.05,0.08113346744076266
0.05,0.07663368968029571
0.05,0.07562559282968184
0.05,0.07591427510963022
0.05,0.0759555154353373
0.05,0.07491534277584044
0.05,0.0723080377394798
0.05,0.06775327287807076
0.05,0.06049497555365102
0.05,0.04974957957779025
0.05,0.03484349296394207
0.05,0.015190186635385183
0.05,-0.009631907181773758
0.05,-0.03992063528430645
0.05,-0.07575847832362692
0.05,-0.11699880403055485
0.05,-0.1631925510807255
0.05,-0.2135515710272965
0.05,-0.26694862830094446
0.05,-0.3219494760187508
0.05,-0.37689075437720265
0.05,-0.4300266229213733
0.05,-0.47972121539822155
0.05,-0.5245723607337112
0.05,-0.5635811265940532
0.05,-0.596261793587588
0.05,-0.6226235262311384
0.05,-0.6429183487373586
0.05,-0.6576915498572627
0.05,-0.6676396328694564
0.05,-0.6735599107376061
0.05,-0.6762542786837924
0.05,-0.6764467335370911
0.05,-0.6747100575989886
0.05,-0.6714199960592577
0.05,-0.6667369279623159
0.05,-0.6606150307240429
0.05,-0.6528526849743164
0.05,-0.6437706488019685
0.05,-0.6350551933025714
0.05,-0.6274669733724965
0.05,-0.6209189261019188
0.05,-0.6148199401557053
0.05,-0.6083314622444818
0.05,-0.600491218101754
0.05,-0.5904194141124395
0.05,-0.5773920534474623
0.05,-0.560854682838984
0.05,-0.540440721614055
0.05,-0.5158843987847852
0.05,-0.4869061965880507
0.05,-0.45347862147337936
0.05,-0.4158170395861307
0.05,-0.3742926138576661
0.05,-0.32936357012917383
0.05,-0.2815110455339018
0.05,-0.23123450623874497
0.05,-0.17900592486012656
0.05,-0.1250406675434057
0.05,-0.06967323915264867
0.05,-0.013632218775345928
0.05,0.04207429673788998
0.05,0.09629616052567647
0.05,0.14785114991774861
0.05,0.19563035837843
0.05,0.23886396649452646
0.05,0.27757030329968413
0.05,0.3125054414318642
0.05,0.3444437825626734
0.05,0.3738664638253608
0.05,0.4012866981620562
0.05,0.4270252436615909
0.05,0.4512974664693241
0.05,0.47419501175349255
0.05,0.4957270440309207
0.05,0.5157973358749595
0.05,0.5342455082411917
0.05,0.5508745240179074
0.05,0.565432358992453
0.05,0.5776899002442342
0.05,0.5874363638863047
0.05,0.5945205353910727
0.05,0.5988232760398287
0.05,0.5997718035310879
0.05,0.5962801226212351
0.05,0.5872897316171248
